MarketCap,Domain,liability,assets,revenue,totalExpense,PAT,CashFlow,DtoE,currMarketCap,Acquired
186.5076209,CrudeOil,7.177302376,35.40574963,27.62647428,8.549169234,6.755118282,35.98433444,0.427765115,249.5339175,TRUE
52.36429637,Finance,1.555495164,42.19363155,16.07824134,3.645439353,14.34626871,36.78040875,0.461448031,192.1110445,FALSE
45.94561959,IT,4.44523551,41.9457388,10.10160137,13.57983125,6.997291951,24.82920568,0.660195102,522.8447036,FALSE
197.5780001,AutoMobile,1.496882378,59.44758967,29.11277559,7.510505289,3.096412832,12.92281989,0.42376575,344.1656545,TRUE
54.57688966,NBFC,7.162160259,27.48978289,35.61720527,5.846196855,14.31763513,33.12634005,0.839262803,906.6198318,FALSE
124.9225048,Infrastructre,7.411382294,36.75889444,34.54955933,12.81842502,8.525172748,13.88729951,0.412262153,129.366548,FALSE
35.83230163,Ecommerce,6.878347463,34.00201797,35.37918363,6.452909298,1.432042459,10.47098613,0.103493752,790.1377547,FALSE
136.1412879,Commodities,3.877751991,55.99641257,38.08256107,11.27945464,1.283528022,24.52933781,0.628378604,165.1347427,FALSE
80.04876976,CyberSecurity,6.551382567,43.2740307,15.41907588,11.36987446,3.663359928,14.58848015,0.685399654,306.3408525,TRUE
193.5246942,CrudeOil,3.292871685,21.80537569,51.234234,9.985069533,2.526009374,11.69891994,0.460899229,136.5760729,TRUE
163.926939,Finance,1.915348683,35.04051588,35.48213126,3.57284948,7.88413161,23.90815801,0.646514745,1122.850497,TRUE
116.5020388,IT,3.365728873,33.53166653,30.14244126,6.828081418,0.92983154,22.85018913,0.283061148,1014.852768,FALSE
249.0314094,AutoMobile,2.333737907,57.6641037,28.70106968,13.60825211,9.191190801,13.99381761,0.447816871,250.2910246,TRUE
39.85164482,NBFC,2.080567065,27.178864,25.16360815,6.276754065,12.02147971,28.62336594,0.30879854,539.433905,TRUE
200.7426632,Infrastructre,4.801254268,25.87800426,36.16684443,4.557887708,0.25550459,32.0151699,0.221659425,1024.30981,FALSE
198.763873,Ecommerce,5.900094353,23.32505384,18.84567116,5.668136461,12.1397122,34.50168884,0.751675345,811.2926504,FALSE
153.0022223,Commodities,3.243142628,25.47151952,24.0095032,13.30717529,5.35856005,32.89292597,0.780913679,615.3348965,TRUE
157.7449474,CyberSecurity,3.716512831,25.27521392,11.71018583,7.798374754,9.994043447,39.37221199,0.296677233,520.5379367,TRUE
195.4886814,CrudeOil,1.066950163,34.66868667,5.319128443,9.270772653,6.062683853,33.76144569,0.784598911,580.6168596,TRUE
168.8924717,Finance,3.834740798,20.60103659,39.91669605,3.922391911,7.351090224,31.06495508,0.693953105,850.0556813,FALSE
185.9822618,IT,5.449625601,41.60990966,17.83057804,9.260270588,3.939228564,26.98062184,0.200957433,998.5586469,FALSE
143.240286,AutoMobile,6.367617919,54.56615233,19.95313505,12.90308869,10.88850899,26.98234068,0.671375015,1026.917852,FALSE
63.64843738,NBFC,1.984671926,28.19505404,12.29104934,14.26331273,6.438550545,16.21728741,0.585178752,97.31026702,TRUE
150.7959662,Infrastructre,6.653077519,46.48980294,32.62954513,10.86346261,0.541669178,17.95762229,0.831047178,617.635739,TRUE
66.7873518,Ecommerce,3.049688306,31.87974304,30.89815884,12.38089955,11.98216249,20.96275099,0.150476428,1064.193907,FALSE
222.4170807,Commodities,2.484142271,34.6173371,11.24627443,6.582271072,10.30180208,36.43205132,0.19210417,607.0635138,TRUE
246.7629938,CyberSecurity,2.493584806,22.38923486,23.64722815,14.33276457,0.705575424,34.57561479,0.292013276,405.1347311,TRUE
247.7096159,CrudeOil,2.09704029,41.58724236,5.431418053,9.665191842,14.58263558,37.37235375,0.610419399,708.1288752,TRUE
291.9223044,CyberSecurity,4.429941893,22.24802832,36.62549153,8.648482497,12.59476086,39.00432781,0.028457178,872.2670134,FALSE
270.9882187,CrudeOil,7.089118655,37.76848638,25.36727928,11.68157156,4.741274738,25.49593222,0.231828498,1147.950154,FALSE
177.9166662,Finance,3.815432682,52.77547734,10.17925331,9.249321536,13.63973633,22.62670682,0.237203515,286.0749501,FALSE
271.1865183,IT,3.652768676,54.53754919,18.03667934,7.510442811,10.54639743,31.14851885,0.854567305,968.8793595,TRUE
245.7928004,AutoMobile,2.500557108,23.54484393,13.76312328,6.757388626,4.071188483,25.63450487,0.767148458,139.6141734,FALSE
112.6655326,NBFC,2.113696007,54.6647082,23.78393387,10.55486186,13.91545753,17.68524461,0.488072903,1190.52675,FALSE
133.0546112,Infrastructre,5.369597227,51.5099232,29.07067691,5.901520305,4.39582113,33.81757615,0.564687551,161.7619629,FALSE
169.3361105,Ecommerce,6.593225017,22.20368543,36.64606404,3.585317365,7.193508338,22.07378713,0.602527361,1194.275554,FALSE
231.7929331,Commodities,6.518137575,47.49598763,9.463647769,11.87758099,12.34125011,24.38665336,0.179477792,624.0303507,FALSE
166.2872897,CyberSecurity,7.494398696,29.30583741,35.37180954,9.037997963,0.991552955,29.36401303,0.632124414,300.8150581,TRUE
99.92208577,CrudeOil,7.283311507,21.74823987,52.234234,11.65825528,2.470433929,24.86599712,0.586752714,1032.331422,FALSE
182.8367049,Finance,5.790559097,59.53962983,19.97252088,7.912481613,8.50976905,17.13774995,0.418611664,545.4600339,TRUE
204.5484415,IT,1.273603423,46.77188985,20.56359422,8.272385185,14.45472347,10.20033637,0.325450561,533.6491176,FALSE
296.2930707,AutoMobile,5.621710131,56.45579978,10.99695382,13.87152872,12.07262294,19.81667511,0.205781852,352.2921251,TRUE
107.3801314,NBFC,2.818531784,28.35999371,38.2878459,8.411263825,3.602883039,28.79292382,0.814176476,1087.00795,FALSE
229.1462179,Infrastructre,2.864201227,34.24618908,6.320088157,5.031719429,7.575534596,13.14027195,0.172181377,146.7863763,FALSE
201.432843,Ecommerce,2.862684526,47.76933137,15.49339366,6.60519999,8.037375362,37.35381605,0.357863609,695.292724,FALSE
285.1210546,Commodities,5.757555531,21.07952463,30.12567503,7.037764383,8.46944683,25.05684215,0.731408613,1151.250985,FALSE
84.27587369,CyberSecurity,1.732738906,45.96855355,6.162739125,8.590934894,14.06017839,25.20005288,0.269358967,681.7594985,TRUE
298.5262217,CrudeOil,5.295082711,22.33102768,35.563198,5.456101893,4.897035146,22.94239635,0.406638018,1116.071941,FALSE
226.35633,Finance,1.355989637,50.74539775,33.27268673,12.38778972,13.85330838,30.48890707,0.123930841,66.64519771,FALSE
229.9844093,IT,5.625882682,25.95841927,12.77520929,9.221265963,1.407012292,23.91801165,0.639600971,958.9380443,FALSE
42.43672789,AutoMobile,1.513271751,30.86664581,32.71461258,6.939083175,13.307429,34.78535574,0.580595237,179.18002,TRUE
108.5994331,NBFC,3.593372913,36.42717235,22.89591225,10.22407397,0.562103167,10.48090629,0.640350984,504.1210989,TRUE
91.69116247,Infrastructre,4.598710664,23.1134781,14.90044525,13.23978179,11.94169665,15.70892631,0.337099312,131.2320632,FALSE
86.39707785,Ecommerce,2.474723524,25.5063444,29.49920807,5.982834016,0.070421437,24.79546695,0.274197999,483.2332875,FALSE
265.9045457,Commodities,4.844006989,25.27056916,29.69329677,10.6706887,7.544201777,32.12145872,0.271390874,135.8666948,FALSE
298.3542385,CyberSecurity,6.454651113,39.78538875,23.27452541,10.66843562,5.312967353,30.38279817,0.204001971,626.9785932,FALSE
75.58003662,CrudeOil,3.638885431,47.66111287,26.27942519,8.568694483,9.475547604,35.15035683,0.455632379,705.3675182,FALSE
281.1121025,CyberSecurity,6.451322698,47.07508975,31.61059543,12.78472303,10.15004278,19.40433998,0.868288226,998.2046971,FALSE
45.67402189,CrudeOil,2.724956275,45.39862776,20.93844493,3.353974225,8.636098423,13.08649347,0.525987842,1116.382079,TRUE
128.8907106,Finance,7.982770328,44.92843675,28.73367555,5.878679279,7.883292051,17.18238599,0.309903672,436.5314865,TRUE
160.2834983,IT,5.981638548,34.22461236,21.98081537,13.04371779,13.42303427,39.39399596,0.854790303,867.556977,TRUE
152.399905,AutoMobile,6.063540451,50.9607536,5.178597919,13.91465577,6.752166208,30.78149649,0.22837395,279.4668069,TRUE
51.85301386,NBFC,7.164418755,40.43883619,8.142920409,6.292183482,9.016517503,17.82410538,0.197034171,962.713878,FALSE
221.8245212,Infrastructre,1.534487084,22.30180135,19.33738781,3.259279333,4.971833178,11.65650922,0.110640014,72.29675751,FALSE
291.0936894,Ecommerce,7.267005084,58.9121858,31.9946697,6.50398826,13.72910335,34.35636799,0.371184017,593.5959928,FALSE
127.6331011,Commodities,4.849894163,52.57555368,13.28490224,13.15920173,12.25313025,31.33582022,0.186586189,887.7484069,FALSE
145.3517194,CyberSecurity,7.753373911,21.49079059,35.19800766,7.536214322,4.361419741,34.19192199,0.528260225,1016.524803,TRUE
208.9991193,CrudeOil,1.115773125,39.04664344,53.234234,9.398851016,11.84918124,21.28146664,0.174223016,916.1027597,TRUE
299.5189303,Finance,4.293610852,52.8905069,34.39099522,14.27488529,10.26265944,25.39385958,0.312951767,765.684083,TRUE
72.40612894,IT,1.017127736,26.54493898,21.03968496,7.347414076,0.731551613,28.65224152,0.500165319,743.6922476,TRUE
122.5417779,AutoMobile,2.454954992,43.17732735,24.8537924,12.34345626,4.525852675,19.20331645,0.566883711,878.3814054,TRUE
146.5022717,NBFC,6.173719142,20.27280349,23.66152484,14.38462375,5.47606724,24.51106941,0.614135439,818.5189034,FALSE
207.866905,Infrastructre,5.763792322,24.48769932,15.44777516,8.121172286,12.42454414,12.80843023,0.038306519,487.3363334,TRUE
128.9466243,Ecommerce,2.928865862,37.71998086,7.294279908,11.03346524,12.52722181,14.87721385,0.076349729,613.2219138,FALSE
295.1465789,Commodities,1.944958669,29.86624147,5.577832539,9.883426429,9.573880938,18.19495569,0.70075767,792.8238344,TRUE
248.7764943,CyberSecurity,2.695283406,47.83824161,10.1461631,14.9956411,14.03014628,29.50911435,0.100890794,770.7115327,FALSE
298.2551459,CrudeOil,2.251211146,41.81764172,34.05841223,12.6155754,13.68117264,18.22539999,0.749282352,872.8985623,FALSE
191.973983,Finance,2.765588224,28.41520173,8.534329511,4.910250263,7.651784008,16.63699121,0.507958682,1103.969936,FALSE
120.4773694,IT,6.027020573,46.02381617,10.60143087,13.12774656,6.72312974,17.79748198,0.854330017,334.8791309,TRUE
55.41654956,AutoMobile,2.224191972,51.24517665,15.71225052,11.53774904,3.91365278,15.01498292,0.220732013,594.9418563,TRUE
48.41337252,NBFC,4.833573653,37.96626858,28.54092739,9.697881949,4.648740012,35.1095976,0.161445803,954.2827957,TRUE
98.23525537,Infrastructre,6.382511632,32.11216332,23.02161305,7.258617883,5.990077861,26.34210667,0.148768803,109.3729548,TRUE
231.8229432,Ecommerce,6.239879643,32.72451868,32.10763267,11.2353427,12.65658146,29.92764905,0.133800476,851.7457497,FALSE
181.22543,Commodities,1.801597687,44.73502075,6.183024113,7.513589996,7.664946001,25.86754093,0.164093809,617.4677217,FALSE
162.3416405,CyberSecurity,1.269395706,42.93071347,27.40952082,4.571855093,8.52025462,21.23442729,0.702354438,253.9956459,TRUE
172.1512065,CrudeOil,5.491584054,34.27607259,15.13690959,14.58332348,0.182934653,31.8686556,0.442395695,425.6294359,TRUE
110.7239006,CyberSecurity,2.033875098,29.47607978,31.18369483,13.59415277,10.75354843,23.86125958,0.79218443,831.4283524,FALSE
31.73237527,CrudeOil,2.214640677,27.5344159,6.329449589,6.944983938,2.906673185,30.57755472,0.6968604,556.6694133,FALSE
56.32139779,Finance,2.912856208,52.26527918,24.22845913,5.516554327,1.067369826,11.88740572,0.749159778,384.0171127,FALSE
111.4567548,IT,1.122572378,51.59701617,18.78097322,13.56846966,3.808374424,22.82774517,0.217032996,980.0776345,TRUE
264.9814372,AutoMobile,4.170468944,58.85075914,19.28388709,5.496140266,0.095767031,11.43093827,0.247672853,907.8777818,FALSE
275.82581,NBFC,4.066938237,20.52395618,34.6520607,4.170481091,10.90092401,28.35680392,0.083318712,484.3105349,TRUE
124.2640681,Infrastructre,3.006724322,44.758246,37.02904307,14.86739648,12.16675731,38.81775189,0.635335142,118.9996455,FALSE
87.39335023,Ecommerce,4.271609018,41.11922743,36.17035408,8.195136284,1.274161444,14.20061427,0.077311297,1179.745763,TRUE
84.82592892,Commodities,1.440212252,27.25792825,28.32262519,11.49361883,1.846641809,12.92479502,0.63460157,554.1235318,FALSE
157.2585195,CyberSecurity,7.477637799,29.38493456,35.62958271,4.277208267,5.323789052,37.18861085,0.684695575,978.732616,FALSE
120.3963533,CrudeOil,4.832334456,36.76283872,54.234234,10.14197696,7.739822468,16.84059009,0.282629545,593.5763661,TRUE
294.5504972,Finance,3.794079719,33.37915455,8.097976254,10.2203699,10.59979484,23.70747194,0.516839416,963.3930023,TRUE
291.0936008,IT,6.731848664,28.47305406,33.6444699,11.3467846,11.33521033,16.18012743,0.055418819,417.1272559,TRUE
161.0804891,AutoMobile,3.659201868,34.6183436,28.19087224,8.688133274,8.574700274,36.56800482,0.559239033,1110.709388,FALSE
241.6567775,NBFC,2.824585827,53.04462158,11.52196617,4.584952772,9.391150666,27.50597186,0.716387255,143.9274482,TRUE
202.6736762,Infrastructre,7.349246968,22.1793412,33.08895924,8.979639206,9.860863013,24.63664946,0.129027395,275.8729137,TRUE
290.7609827,Ecommerce,6.381948936,20.59989856,31.36457433,11.11395379,0.361304231,13.85916265,0.670518523,192.9964232,TRUE
167.7291624,Commodities,3.332050238,45.8976527,10.26865756,5.17465527,4.971100906,31.53678583,0.56295209,863.5567486,TRUE
288.3598493,CyberSecurity,5.13432997,31.48430243,24.2709349,13.83480743,8.753943286,34.9891679,0.058890712,747.6492376,TRUE
273.5886824,CrudeOil,4.723451073,51.32587567,8.554817128,10.771367,1.600400757,13.55740141,0.403362743,967.57878,TRUE
50.0886658,Finance,7.143224956,26.94083602,14.11303288,3.368668881,6.713204284,14.88030938,0.68514257,459.5232242,FALSE
263.3482104,IT,5.185726495,29.28661506,23.98907096,8.389515924,0.08485705,23.17383364,0.354076291,299.2618168,FALSE
133.5701491,AutoMobile,2.083476222,30.87676703,35.50978309,12.51011157,2.53086825,24.70101877,0.315756486,544.2238523,FALSE
270.7372798,NBFC,5.357862271,33.25079808,20.49033281,13.94709742,3.74355178,16.80905471,0.457943047,486.7426659,TRUE
67.92698601,Infrastructre,6.531816605,32.29297633,34.03071861,5.854052563,5.174920854,10.54558247,0.871101993,1148.444411,TRUE
292.6183423,Ecommerce,5.11625038,53.56538783,36.95158303,7.5152057,1.837842959,33.56647465,0.309622719,263.5297017,TRUE
72.31876975,Commodities,2.95348097,35.02282723,9.406807545,5.225886917,14.17936338,34.43182319,0.539256356,464.3636702,TRUE
115.0668069,CyberSecurity,2.740255632,29.0839754,23.93601593,12.76527015,14.32007483,32.17161865,0.83616911,939.7452798,FALSE
261.8388424,CrudeOil,5.943854516,32.66204795,16.98396253,6.569523592,3.410891366,21.23202347,0.526667699,183.629282,FALSE
184.1560115,CyberSecurity,6.510715371,44.02476334,5.017038882,5.504283863,4.057159254,32.16060776,0.627901511,435.4029428,FALSE
279.6407001,CrudeOil,5.548197007,49.34066705,21.45155701,4.937844062,1.083108325,29.1770717,0.72487583,706.6812668,TRUE
168.9372732,Finance,5.906761968,41.20230611,36.95574686,9.028923715,11.72427182,31.78208003,0.179853712,677.8231239,TRUE
222.0549731,IT,2.534887168,32.12920751,34.46908762,13.59603497,2.513223057,34.48388441,0.030584843,183.8700204,TRUE
250.3404113,AutoMobile,1.062738366,37.98268367,30.5246904,11.37914493,7.811138681,10.46761718,0.109776976,751.4830314,TRUE
205.8715397,NBFC,7.982127733,48.51164943,36.60050869,13.03319288,9.644404571,33.05336704,0.093396225,785.9124549,TRUE
292.9619748,Infrastructre,1.200897535,43.10207527,38.11082456,7.683536693,11.6616064,24.42420818,0.190246874,441.3802731,TRUE
237.7981858,Ecommerce,1.385769627,56.8652613,7.118507561,5.972748325,10.07390236,35.10057301,0.056446241,139.3482744,TRUE
69.90638928,Commodities,7.264634847,42.39683687,11.05767898,6.906041989,11.78365698,18.12132278,0.764303504,406.1570143,FALSE
178.1341653,CyberSecurity,7.510469647,53.80864585,34.84267158,4.300897807,8.103602282,15.03908527,0.870891006,749.9749707,FALSE
162.258071,CrudeOil,5.416445294,40.33694901,55.234234,9.918331581,14.5248719,28.62026525,0.370161651,785.3520447,FALSE
112.4287599,Finance,4.582310089,42.84726018,34.65520272,14.45709526,2.029754303,20.29016138,0.049108764,203.4375926,TRUE
101.0917772,IT,4.669324565,52.28222623,5.492530822,3.051088726,8.920309337,28.01516566,0.097016703,344.6756932,FALSE
132.1383885,AutoMobile,5.174949958,36.49600221,5.642213622,10.25758963,5.978821593,13.41532709,0.861480052,179.1468885,FALSE
289.6905753,NBFC,2.919970282,50.5071981,38.58472201,13.04635711,8.423345992,25.18732623,0.617052405,968.4459091,FALSE
116.5509037,Infrastructre,6.503989192,41.08517307,14.84514566,8.592495315,6.311222692,23.49863841,0.013997365,207.5317198,TRUE
249.1807322,Ecommerce,3.431661785,30.88240429,28.06375428,9.641079865,12.83832879,18.50068811,0.266479742,482.2265456,TRUE
110.168081,Commodities,6.672023133,56.356485,19.63568232,5.311575011,5.494079933,36.57061464,0.87415131,665.7966417,FALSE
103.7211177,CyberSecurity,6.174583956,26.81907404,37.08056967,11.82136517,5.301791888,26.59395213,0.312650585,982.0556765,TRUE
286.0722432,CrudeOil,7.018787566,41.51047772,13.7696989,14.0840645,0.539243895,17.7812308,0.248324069,659.5037729,FALSE
278.6260553,Finance,3.339972631,46.23865793,16.49912133,9.341927541,11.94435151,13.60799864,0.855856903,428.756874,TRUE
169.9384495,IT,4.276290288,45.68993952,30.25992858,5.279633459,11.3915405,13.67412118,0.827083104,1100.831704,TRUE
174.3751334,AutoMobile,3.903108433,41.89250905,7.259451135,9.776534283,12.72402945,31.08389708,0.394098866,992.6023325,TRUE
278.9917174,NBFC,2.51523818,41.37944664,20.4952978,7.441626108,10.71497644,15.19307722,0.556226237,941.09653,FALSE
65.24634785,Infrastructre,2.722420996,33.23344109,33.50751891,7.865180497,12.98306133,35.58611351,0.068637145,610.524362,TRUE
85.39563261,Ecommerce,4.175191913,40.29690845,17.9567429,10.93835618,12.11099379,23.23199533,0.844931574,148.5991358,TRUE
139.5658845,Commodities,3.698006061,41.48982734,12.62504025,14.48665057,7.44011802,29.15090537,0.343766676,423.5681283,TRUE
229.8987857,CyberSecurity,3.764857341,41.71193938,28.05306018,8.81260596,1.742842202,34.11574802,0.041545292,158.0252877,FALSE
162.8093602,CrudeOil,4.396000737,34.29364789,16.97826619,14.96269657,14.15452995,29.66507221,0.37128071,138.330102,TRUE
235.3119069,CyberSecurity,3.74968539,28.12983071,18.83857203,14.04694539,7.82849176,11.20677251,0.477471537,773.4445555,TRUE
105.3713336,CrudeOil,2.146553108,24.66567598,11.42699376,6.787583564,9.270815724,16.51775013,0.031829649,595.0388693,TRUE
145.2235663,Finance,7.302008541,29.11501834,34.6207981,13.03459037,12.3839893,21.57622294,0.382830785,220.9277495,TRUE
135.6959703,IT,1.647676939,38.2021359,5.480207189,14.46176968,1.698045888,19.29974104,0.812523457,1044.297696,TRUE
196.1527673,AutoMobile,6.302959057,58.42483148,21.99294766,13.95112529,14.36081603,36.75384536,0.159091671,633.2844848,FALSE
263.8062436,NBFC,5.687192202,35.14902589,17.47373731,10.28615469,8.540498187,35.97085947,0.474135387,813.8468641,FALSE
156.5307723,Infrastructre,2.416673394,21.91397423,20.2966802,10.33792828,12.66600938,17.20404477,0.742846543,636.8563855,FALSE
135.5003114,Ecommerce,4.26554846,45.86909846,6.772878275,3.482566303,12.33557074,11.14961668,0.241976715,946.8808739,FALSE
212.8565691,Commodities,4.900232811,36.93102211,29.27516691,10.03542689,12.94160139,39.30863647,0.217178193,1169.624307,TRUE
155.2325411,CyberSecurity,4.096146493,29.44472062,26.33386189,14.9891855,7.738030162,18.36501231,0.883336363,786.4783969,FALSE
72.73739557,CrudeOil,6.503172869,54.28503336,56.234234,5.116962842,9.678508099,31.54009305,0.620166722,178.2312942,FALSE
264.0982464,Finance,2.465666695,37.3248445,19.97100046,13.68281003,13.60288946,29.20778598,0.187814018,213.634422,TRUE
259.2504369,IT,3.214910226,28.59401858,25.57002414,9.373751074,14.54228401,27.92570272,0.704078374,768.7264602,FALSE
118.4483941,AutoMobile,1.892157418,48.04322987,7.750310558,3.517853399,2.862978947,36.78793862,0.548365845,850.5924005,TRUE
252.3665213,NBFC,1.189848361,25.13923601,38.37573409,8.009231764,12.85030226,16.27226533,0.801011505,380.6972461,FALSE
266.2237527,Infrastructre,4.679352392,54.02560074,16.155267,6.71304776,12.62163187,32.19409136,0.439089485,398.2022891,FALSE
110.9488928,Ecommerce,2.438604715,27.01823526,13.9123172,9.286756573,11.46881221,13.29573565,0.863649045,289.0120198,FALSE
38.13741865,Commodities,6.362162086,20.70083804,39.81708476,13.92990946,3.78291513,19.12392029,0.55315714,1006.966123,TRUE
44.27378071,CyberSecurity,5.777124135,54.08316725,17.40085984,13.89787913,8.431003308,20.93860075,0.59781702,870.8908761,TRUE
73.38562796,CrudeOil,7.214094735,53.92206038,15.0055337,13.23803301,1.694055593,19.52248645,0.379394799,830.1019409,TRUE
238.909967,Finance,7.560501498,56.03197598,38.38233763,14.2350552,0.949369611,39.77919891,0.853036922,83.04868135,TRUE
160.4547573,IT,7.760122708,42.20157277,9.993708394,14.16551064,4.121184855,37.7580576,0.047178749,1116.016329,TRUE
214.4840984,AutoMobile,3.539987428,36.91811343,27.21621974,3.316866838,2.067248785,20.56060258,0.061920195,324.3512781,TRUE
178.9181531,NBFC,6.358963785,52.26599732,7.87255915,3.982737493,12.88131722,32.3313782,0.792331383,778.029559,FALSE
31.71295158,Infrastructre,3.793559971,47.7960028,15.10201023,11.3882109,12.32801279,38.52875626,0.355665637,358.7711209,FALSE
142.5870965,Ecommerce,5.928887139,55.50339727,38.17595945,10.25619209,10.93849175,35.52889863,0.419348848,1163.750776,FALSE
281.3247384,Commodities,5.001698656,43.59276804,24.84592892,6.823131119,9.321295946,24.93500219,0.838121782,1128.422064,FALSE
83.28088834,CyberSecurity,5.384551673,21.71635419,19.72351724,14.55419879,0.473104332,19.43360707,0.869169845,526.5097892,TRUE
83.28833342,CrudeOil,5.30857345,35.44724812,10.13927791,6.913376373,11.79019578,12.33707391,0.090520212,1048.306432,FALSE
172.976393,CyberSecurity,6.287135451,29.30741353,5.973756261,14.56790721,10.51170622,30.29173387,0.323390781,667.3788577,TRUE
135.2057105,CrudeOil,1.123729839,57.66001007,25.74044836,13.91553212,13.83795754,22.61512582,0.131205857,1001.752818,FALSE
58.61077455,Finance,2.997358643,27.08805243,13.39770265,4.560440763,14.49391867,34.97968476,0.884850509,285.6122866,TRUE
296.9994224,IT,2.894363545,25.49448205,21.83995225,7.211740952,1.357895526,11.44914772,0.826203728,952.4298468,FALSE
146.3974793,AutoMobile,4.56770981,43.60917194,6.139592283,12.02873225,1.909499938,24.70391983,0.322195814,610.5144479,TRUE
128.3532489,NBFC,3.268612653,42.00774136,16.11493413,5.250552458,12.24459951,12.14953652,0.853055337,406.3361252,TRUE
196.4383875,Infrastructre,2.798251633,20.91214466,7.30066003,8.599076966,9.594551827,19.0383841,0.731912066,777.0969758,FALSE
138.0751578,Ecommerce,4.613013267,23.89976432,37.08146212,5.486224808,0.244843469,19.49666445,0.869572187,739.4530138,TRUE
278.3564897,Commodities,5.433833214,39.20203549,33.62984941,5.599303143,14.44692939,13.9970042,0.696082385,937.616586,TRUE
164.4835304,CyberSecurity,7.967753569,40.0953713,34.74292714,10.90801141,4.538110682,12.81460284,0.544954202,278.2896527,TRUE
44.10114034,CrudeOil,7.369539891,36.40748332,57.234234,8.55384515,6.944130276,38.02053338,0.144140889,1196.843804,FALSE
168.855647,Finance,2.037027132,57.21683425,15.76700246,11.15530492,10.95373189,30.02173796,0.248492062,1119.110228,FALSE
73.79067943,IT,1.559347415,36.11687024,39.71708669,12.03453812,7.108441297,15.3540658,0.295671585,1058.879594,FALSE
232.5207788,AutoMobile,2.452306657,59.33405597,28.34692318,11.60547409,13.41530052,30.97001024,0.767641759,575.0520556,TRUE
176.3581535,NBFC,3.170390741,42.33355439,7.945067825,5.627281443,5.422052446,13.73951287,0.558931337,652.1370762,TRUE
107.5430965,Infrastructre,2.523584697,48.34710716,7.773523277,11.46595683,8.895528067,30.70870298,0.004799087,155.0362719,TRUE
107.7266077,Ecommerce,6.363844889,54.01467854,19.35490082,10.44715505,9.507591692,31.57478666,0.029503147,688.3340445,TRUE
105.4379819,Commodities,6.107487075,58.09952849,17.32113887,9.024953938,14.53762493,35.31853529,0.232878568,1106.335769,TRUE
169.1619799,CyberSecurity,3.444580781,31.86248278,6.513471363,9.795822726,10.33588138,30.05392933,0.649947036,844.6283215,TRUE
202.2188355,CrudeOil,3.953562962,25.93702766,24.76519177,5.73443784,1.254187862,23.31771388,0.777028753,791.7102824,FALSE
79.57296181,Finance,1.30977676,34.03320315,14.12838898,3.602198358,4.148512915,30.77590316,0.598380869,669.4275333,TRUE
39.56142671,IT,4.433366581,32.66127954,32.48406533,9.315714849,12.99154035,15.20137808,0.210774875,648.290568,TRUE
253.5265186,AutoMobile,5.514630546,35.02600447,31.66857885,5.092974823,10.04959584,23.89748273,0.144186091,499.158328,TRUE
151.281291,NBFC,3.196385086,41.65898133,13.45536052,5.702991221,14.88933277,39.5328093,0.060776085,116.791224,TRUE
176.1940533,Infrastructre,1.678548713,58.41184339,15.56591696,8.753723676,0.513631,15.34055103,0.529682289,512.996868,TRUE
127.4978869,Ecommerce,7.516157156,30.57659794,32.73587219,3.600578182,6.109421865,33.84382899,0.238560305,266.5639404,FALSE
272.6315796,Commodities,1.981401645,22.19260734,14.075606,5.484477653,4.402185071,17.98789917,0.324884604,452.7956847,FALSE
293.8210179,CyberSecurity,1.49214526,26.56223267,36.54328337,13.84727294,4.792203145,18.67417872,0.662308032,348.2982294,TRUE
277.4086164,CrudeOil,5.407406289,47.21329128,23.34595366,14.53217099,1.087774727,23.97395563,0.543710693,945.9208823,TRUE
207.7907938,CyberSecurity,5.516898448,51.08690508,12.516944,8.273344589,13.14714323,10.59178749,0.144396679,142.5383362,TRUE
81.69396653,CrudeOil,3.924546731,59.05400268,17.32876653,8.47250136,10.56503929,29.55034293,0.120509967,67.17798368,FALSE
249.3255313,Finance,1.875520811,58.80661887,24.09042805,7.45067027,5.762487617,27.60988384,0.813737358,525.5598084,TRUE
225.086233,IT,5.67168705,29.6468097,29.50176408,3.942370037,6.954854371,37.43315686,0.479093133,1084.721235,FALSE
267.6007219,AutoMobile,3.426353539,20.46460762,35.33643579,4.734246965,13.50462471,10.98589932,0.263376088,139.3189601,TRUE
64.90306858,NBFC,1.652170558,51.08543166,32.79707009,10.44023879,8.212386483,18.84075776,0.163988839,655.1087216,FALSE
207.2926447,Infrastructre,6.331204129,37.78194474,23.28973524,12.54125965,2.783694502,12.26984136,0.285613731,275.4551784,FALSE
71.45095281,Ecommerce,5.717314844,41.45259876,36.21048906,13.84541079,11.65272895,23.21526075,0.284322139,135.3757493,TRUE
236.7825009,Commodities,3.348702846,49.01084879,5.603097774,11.01149244,3.822362396,31.2688289,0.11435472,901.4280176,FALSE
265.2642978,CyberSecurity,4.203582668,43.73710571,11.90883643,7.185003773,12.31908437,33.95624308,0.401711297,87.64896295,FALSE
232.0588723,CrudeOil,5.275942283,39.40347311,58.234234,7.002730088,9.333733402,12.55581187,0.114093219,643.1193778,TRUE
259.0286694,Finance,5.971915841,55.4077792,12.63603045,8.307854528,13.33865793,18.5081928,0.067897079,539.2321064,FALSE
244.782539,IT,7.128871873,44.88187691,30.58531864,12.47198571,5.599581542,16.71051816,0.458406573,758.0714358,TRUE
